AGE;ANCSTRY1;ANCSTRY2;HISPANIC;INDUSTRY;LANG1;LANG2;OCCUP;POB;RACE;RPINCOME;SEX
21;210;999;001;000;1;625;000;006;001;000000;0
29;210;999;001;711;1;625;313;006;001;011250;1
71;032;022;000;000;2;000;000;039;001;064289;1
30;740;045;000;752;2;000;533;023;009;010800;0
55;999;999;000;820;2;000;015;023;001;028000;1
30;050;032;000;901;2;000;508;017;001;016000;0
03;210;999;001;000;0;000;000;006;001;000000;0
42;022;050;000;352;2;000;313;006;001;014780;1
52;026;210;001;591;1;625;266;006;001;007000;1
05;935;125;000;000;2;000;000;006;001;000000;1
15;022;050;000;000;2;000;000;006;001;000000;0
13;050;051;000;000;2;000;000;006;001;000000;1
32;032;999;000;842;2;000;509;001;001;007200;0
47;183;999;000;842;2;000;468;006;001;001500;1
53;088;097;000;711;2;000;375;042;001;053635;0
22;153;999;000;850;2;000;308;006;001;006056;1
04;087;999;000;000;0;000;000;006;001;000000;1
36;050;999;000;842;2;000;808;006;001;025000;1
45;032;111;000;712;2;000;018;031;001;032000;1
27;045;999;000;641;1;637;017;215;002;025000;1
78;999;999;000;000;2;000;000;137;001;004200;1
29;429;999;000;172;2;000;313;006;001;008000;1
02;210;237;001;000;0;000;000;006;001;000000;1
40;210;999;001;910;2;000;359;006;001;045000;1
01;032;999;000;000;0;000;000;006;001;000000;0
37;022;999;000;362;2;000;567;039;001;050000;0
13;032;050;000;000;2;000;000;006;001;000000;1
12;032;022;000;000;2;000;000;006;001;000000;0
45;402;999;000;820;1;777;085;415;001;050000;0
72;051;999;000;000;2;000;000;042;001;004200;1
02;920;999;001;000;0;000;000;006;326;000000;1
01;920;021;000;000;0;000;000;006;001;000000;0
14;920;142;000;000;2;000;000;006;001;000000;1
05;939;999;401;000;2;000;000;110;002;000000;1
31;142;999;000;950;2;000;549;025;001;031000;0
31;153;999;000;641;2;000;276;006;001;004000;1
06;022;999;000;000;2;000;000;006;001;000000;1
10;032;999;000;000;2;000;000;006;001;000000;1
00;920;999;000;000;0;000;000;026;001;000000;0
41;032;999;000;810;2;000;022;018;001;036200;0
11;032;999;000;000;2;000;000;006;001;000000;0
62;051;999;000;060;2;000;869;036;001;006306;0
35;032;087;000;530;2;000;259;006;001;001000;1
77;032;999;000;000;2;000;000;301;001;002400;1
02;032;089;000;000;0;000;000;053;001;000000;1
31;999;999;000;612;1;708;263;015;006;007000;1
31;142;050;000;530;2;000;259;026;001;055000;1
14;210;999;001;000;2;000;000;006;001;000000;0
61;022;032;000;512;2;000;027;004;001;066556;0
06;032;999;000;000;2;000;000;006;001;000000;0
66;050;022;000;000;2;000;000;006;001;015000;0
01;999;999;199;000;0;000;000;111;001;000000;1
14;999;999;000;000;2;000;000;006;001;000000;0
00;087;032;000;000;0;000;000;006;001;000000;1
28;011;032;000;842;2;000;156;026;001;028026;0
57;022;050;000;000;2;000;000;006;001;010000;0
24;808;999;000;060;2;000;869;522;028;014000;0
39;051;431;000;751;2;000;022;039;001;024000;0
58;022;999;000;401;2;000;337;046;001;023512;1
60;050;026;000;612;2;000;263;036;001;078960;0
45;050;089;000;711;2;000;313;006;001;017000;1
67;050;999;000;000;2;000;000;006;001;006200;0
35;021;148;000;620;2;000;022;026;001;064000;0
02;032;999;000;000;0;000;000;006;001;000000;1
55;235;999;235;831;1;625;095;380;037;036000;1
36;999;999;000;000;2;000;000;006;002;007000;0
02;291;999;001;000;0;000;000;006;001;000000;1
12;782;999;000;000;1;708;000;006;006;000000;1
16;720;999;000;000;1;745;000;231;008;000000;1
12;999;999;000;000;2;000;000;006;001;000000;1
34;032;999;000;331;2;000;364;018;001;011000;1
62;720;999;000;000;1;742;000;231;008;000000;0
46;720;999;000;341;1;742;628;231;008;035000;0
41;087;998;000;873;2;000;021;006;001;036100;0
40;900;920;000;172;2;000;022;017;001;050367;1
25;099;596;000;511;2;000;259;006;001;010025;0
39;032;022;000;510;2;000;229;027;001;049500;1
47;032;999;000;000;2;000;000;019;001;000000;1
37;740;999;000;841;2;000;022;015;009;035000;1
25;032;999;000;831;2;000;095;030;001;024000;1
45;706;999;000;850;1;708;037;006;006;007170;1
02;999;999;000;000;0;000;000;006;002;000000;1
54;900;999;000;502;2;000;804;028;002;037500;0
62;900;999;000;932;2;000;033;048;002;035737;1
10;900;999;000;000;2;000;000;006;002;000000;1
65;291;999;291;000;1;625;000;035;001;018619;0
06;900;999;000;000;2;000;000;006;002;000000;0
03;814;999;000;000;0;000;000;006;026;000000;0
37;900;999;000;000;2;000;000;006;002;000000;0
60;335;999;225;880;2;000;176;317;002;035400;0
21;900;999;000;000;2;000;000;006;002;007560;1
29;050;999;000;550;2;000;243;008;001;024000;0
03;999;999;000;000;0;000;000;239;015;000000;0
44;900;999;000;450;2;000;023;047;002;022813;1
51;900;999;000;641;2;000;017;006;002;110000;0
47;021;999;000;722;2;000;453;036;001;004274;1
68;720;999;000;000;1;742;000;231;008;007200;1
04;210;920;001;000;0;000;000;006;326;000000;0
02;210;999;001;000;0;000;000;006;037;000000;1
10;210;999;001;000;1;625;000;006;001;000000;1
35;210;999;001;010;1;625;479;315;001;006000;0
02;087;097;000;000;0;000;000;006;001;000000;1
62;022;999;000;010;2;000;473;006;001;048500;0
29;032;050;000;761;2;000;406;006;001;002000;1
55;999;999;000;010;2;000;473;006;001;025284;0
33;931;999;000;060;2;000;558;006;001;028000;0
07;920;999;000;000;2;000;000;006;326;000000;0
43;939;999;000;871;2;000;386;006;001;032000;1
16;939;999;000;000;1;625;000;006;001;000000;1
49;765;999;000;000;1;720;000;221;015;001160;0
20;050;032;000;641;1;625;017;006;001;014400;0
28;087;999;000;842;2;000;156;036;001;025000;1
26;210;999;001;000;2;000;000;006;001;005000;1
08;032;022;000;000;2;000;000;006;001;000000;0
34;032;050;000;000;2;000;000;048;001;000000;1
35;291;999;001;712;2;000;018;006;037;009346;1
20;022;032;291;641;2;000;435;006;001;009100;1
31;050;999;000;441;2;000;327;006;001;026000;1
04;920;999;000;000;0;000;000;006;001;000000;0
70;999;999;000;000;2;000;000;006;001;010860;1
41;995;999;199;060;2;000;558;006;001;007001;0
51;939;999;000;601;2;000;276;006;001;028157;1
02;210;999;001;000;0;000;000;006;037;000000;0
53;021;022;000;342;2;000;637;004;001;050000;0
32;032;999;000;060;2;000;534;006;001;044050;0
31;089;088;000;880;2;000;176;031;001;019342;1
65;022;032;199;840;2;000;447;301;001;001000;1
86;032;999;000;000;2;000;000;019;001;014434;1
52;051;999;000;342;2;000;363;006;001;049596;0
66;022;999;000;410;2;000;804;034;001;030690;0
28;291;999;001;711;1;625;253;315;001;026500;1
26;210;999;001;000;1;625;000;315;001;009888;1
15;900;999;000;000;2;000;000;006;002;000000;0
12;210;999;001;000;1;625;000;315;001;000000;1
02;051;510;000;000;0;000;000;006;001;000000;0
49;210;999;290;641;1;625;436;315;001;011032;0
34;210;999;001;010;1;625;479;315;037;015500;0
63;210;999;001;010;1;625;479;315;001;016000;0
28;210;999;001;601;1;625;877;315;001;021000;0
42;210;999;001;010;1;625;475;048;037;009000;1
02;087;999;000;000;0;000;000;056;001;000000;1
32;050;999;000;712;2;000;018;006;001;097000;0
44;022;026;000;640;2;000;022;006;001;065000;0
77;026;999;000;000;2;000;000;027;001;006000;1
52;011;999;000;842;2;000;329;006;001;010000;1
67;088;999;000;000;2;000;000;048;001;002268;1
07;084;005;300;000;2;000;000;006;001;000000;1
34;022;999;000;000;2;000;000;006;001;000000;1
34;900;999;000;432;2;000;507;006;002;009600;0
18;720;210;001;060;2;000;516;006;008;002195;0
04;900;999;000;000;0;000;000;006;002;000000;1
02;237;999;237;000;0;000;000;385;001;000000;1
06;210;999;001;000;2;000;000;006;001;000000;1
52;089;999;000;712;2;000;043;004;001;053100;0
11;210;999;001;000;2;000;000;006;037;000000;1
23;050;109;000;331;2;000;649;027;001;002000;0
42;051;999;231;812;2;000;339;375;037;016327;1
26;290;999;001;042;2;000;065;006;037;031200;1
12;084;999;000;000;2;000;000;006;001;000000;0
19;900;999;000;842;2;000;453;028;002;005500;0
45;050;999;000;893;2;000;048;019;001;072050;0
19;900;999;199;741;2;000;313;022;002;003500;1
37;291;999;001;821;1;625;089;315;037;108000;1
11;022;999;000;000;2;000;000;006;001;000000;0
74;050;999;000;740;2;000;426;048;001;020055;0
05;210;999;001;000;1;625;000;006;037;000000;0
12;210;999;001;000;1;625;000;006;037;000000;1
12;210;999;001;000;1;625;000;315;037;000000;1
47;210;999;001;010;2;000;479;315;037;018000;0
13;720;999;000;000;2;000;000;006;008;000000;1
11;210;999;001;000;1;625;000;315;037;000000;0
08;032;022;000;000;2;000;000;006;001;000000;0
79;005;210;001;000;2;000;000;315;001;008407;1
84;032;999;000;000;2;000;000;018;001;007300;0
14;999;999;001;000;1;625;000;006;037;000000;1
26;210;999;001;010;1;625;488;315;037;009000;1
18;999;999;290;010;1;625;479;315;037;003000;1
43;032;148;000;812;2;000;313;038;001;014400;1
29;750;999;000;932;1;724;185;217;011;032000;0
51;900;999;000;000;2;000;000;048;002;000000;1
34;050;999;000;740;2;000;426;006;001;002400;1
42;050;999;000;801;2;000;275;006;001;004800;1
47;210;999;001;050;2;000;575;006;001;023000;0
06;032;999;000;000;2;000;000;006;001;000000;1
53;291;920;000;331;2;000;785;006;001;000000;1
06;032;148;000;000;2;000;000;006;001;000000;0
42;195;999;000;650;2;000;243;006;001;046000;0
68;032;050;000;000;2;000;000;038;001;018900;1
05;032;026;000;000;2;000;000;006;304;000000;1
02;022;999;000;000;0;000;000;006;001;000000;1
22;032;050;000;832;2;000;095;048;001;008000;1
63;003;032;199;820;2;000;085;020;001;043600;0
55;087;026;000;712;2;000;254;006;001;006700;1
46;022;999;000;441;2;000;013;006;001;052200;0
41;050;999;000;831;2;000;095;006;001;041500;1
82;032;999;000;000;1;607;000;110;001;011060;0
35;022;032;000;020;2;000;486;006;001;011620;1
38;999;999;000;641;2;000;193;006;002;000000;1
36;210;999;001;102;1;625;888;315;037;010608;1
26;210;999;001;011;1;625;479;315;037;013000;0
50;210;999;001;812;2;000;084;006;001;116000;0
45;021;999;000;831;2;000;095;042;001;023700;1
62;088;022;199;842;1;619;156;046;001;023000;1
45;087;999;000;060;2;000;022;006;001;098000;0
20;815;999;000;000;1;792;000;522;028;000000;1
23;142;999;000;831;2;000;095;036;001;000700;1
41;026;050;000;780;2;000;457;006;001;048368;0
73;022;999;000;000;2;000;000;021;001;023558;0
00;021;999;000;000;0;000;000;006;001;000000;0
17;032;050;000;000;2;000;000;006;001;000000;1
41;261;999;002;642;1;625;243;072;001;019000;0
11;050;290;001;000;2;000;000;006;001;000000;1
32;900;999;000;000;2;000;000;029;002;000000;1
25;596;999;000;000;2;000;000;006;002;003200;1
13;920;999;001;000;2;000;000;006;326;000000;1
42;920;999;000;060;2;000;869;006;326;009600;0
00;939;999;000;000;0;000;000;006;001;000000;1
22;999;999;000;741;2;000;549;006;001;040000;0
54;939;999;000;532;2;000;259;006;001;004800;1
38;900;999;000;441;2;000;503;048;002;038200;1
64;210;999;001;000;1;625;000;006;001;000000;1
04;210;999;001;000;0;000;000;006;001;000000;1
07;210;999;001;000;1;625;000;048;001;000000;1
55;032;022;000;910;2;000;359;040;001;025000;0
16;210;999;001;000;2;000;000;006;001;000100;0
17;900;999;000;591;2;000;276;006;002;002600;1
57;022;032;000;060;2;000;558;023;001;038000;0
37;082;999;000;362;2;000;313;139;001;031400;1
11;706;999;000;000;1;708;000;006;006;000000;1
70;032;999;000;941;2;000;023;042;001;062000;0
11;021;032;199;000;2;000;000;006;001;000000;0
36;082;022;000;861;2;000;163;006;001;050150;1
08;210;999;001;000;1;625;000;006;037;000000;0
29;210;999;001;322;1;625;453;315;001;012000;0
03;210;999;001;000;0;000;000;315;037;000000;0
44;210;999;001;102;1;625;856;315;037;027090;0
24;210;999;001;810;2;000;021;006;037;020000;0
37;021;999;000;901;2;000;229;006;001;022000;1
16;210;999;001;000;1;625;000;006;001;000000;0
20;210;999;001;842;1;625;453;006;001;003000;0
13;210;999;001;000;1;625;000;315;001;000000;0
05;920;210;001;000;2;000;000;006;320;000000;0
05;210;999;001;000;1;625;000;006;001;000000;0
22;210;999;001;060;1;625;579;315;037;008000;0
48;706;999;000;571;1;708;337;207;006;003305;1
28;740;999;000;623;2;000;453;006;009;024000;0
40;782;999;000;000;1;708;000;238;006;000000;1
31;615;999;000;691;1;663;274;229;022;000000;1
37;097;999;000;910;2;000;417;006;001;043500;0
42;022;999;000;441;2;000;379;006;001;000761;1
37;291;999;001;212;1;625;785;315;037;014000;1
09;920;999;000;000;2;000;000;006;322;000000;1
01;210;999;001;000;0;000;000;006;001;000000;1
27;425;098;000;432;2;000;318;006;001;008000;1
44;600;999;000;000;1;656;000;200;001;015189;0
15;032;051;001;000;2;000;000;006;001;000000;1
44;210;999;001;000;1;625;000;315;001;000000;1
14;210;999;001;000;2;000;000;315;037;000000;1
19;032;999;000;601;2;000;337;048;001;003500;1
04;999;999;000;000;0;000;000;006;001;000000;1
52;210;999;001;641;1;625;436;315;001;003112;1
15;210;999;001;000;1;625;000;006;001;004104;1
28;720;999;000;591;1;742;458;231;008;013000;1
01;939;999;200;000;0;000;000;006;001;000000;1
37;740;999;000;910;2;000;418;006;009;025500;1
68;051;999;000;000;2;000;000;006;001;013000;1
02;210;999;001;000;0;000;000;006;037;000000;0
32;939;999;000;392;2;000;628;020;001;020000;0
42;999;999;000;601;1;777;243;214;001;013000;0
29;495;999;000;391;1;777;783;233;001;031000;0
05;020;999;000;000;2;000;000;006;001;000000;1
66;050;032;000;880;2;000;313;006;001;002580;1
74;032;999;000;000;2;000;000;017;001;046005;1
07;022;032;000;000;2;000;000;008;001;000000;1
20;210;999;001;000;1;625;000;555;001;000000;1
24;291;999;291;731;2;000;779;006;001;001500;0
35;210;999;001;060;1;625;579;048;037;012000;0
65;291;999;295;000;1;625;000;008;037;005328;0
90;210;999;001;000;1;625;000;035;037;016500;0
02;210;999;001;000;0;000;000;008;001;000000;0
01;999;999;000;000;0;000;000;008;002;000000;0
58;050;999;000;731;2;000;453;119;001;005000;0
37;290;900;291;641;2;000;444;008;001;014000;1
29;050;032;000;711;2;000;023;008;001;018400;0
21;900;999;000;601;2;000;889;036;002;027500;0
34;032;999;000;541;2;000;023;006;001;022000;1
49;210;999;001;392;1;625;785;315;037;014100;1
74;050;999;000;000;2;000;000;008;001;000000;1
36;032;999;000;831;2;000;084;008;001;188333;0
35;032;999;000;840;2;000;095;008;001;033035;1
14;032;050;000;000;2;000;000;012;001;000000;1
18;032;999;000;800;2;000;276;008;001;003600;1
06;032;022;000;000;2;000;000;008;001;000000;1
36;032;050;000;171;2;000;195;034;001;043371;0
58;050;999;000;641;2;000;436;008;001;003152;0
08;924;999;000;000;2;000;000;008;001;000000;0
06;050;032;000;000;2;000;000;008;001;000000;0
39;050;999;000;591;2;000;197;031;001;023000;1
67;999;999;000;000;2;000;000;040;001;000000;1
28;210;999;001;832;2;000;447;008;024;005000;1
64;032;999;000;000;2;000;000;110;001;000000;1
58;999;999;000;931;2;000;337;008;002;016115;0
20;765;999;000;372;1;720;785;221;015;011000;0
33;032;999;000;840;2;000;203;020;001;026809;1
34;999;999;000;392;2;000;877;046;001;020000;0
25;032;935;000;882;2;000;064;116;001;030200;0
18;900;999;000;831;2;000;779;018;002;001384;1
62;900;999;000;591;2;000;453;048;002;009000;1
70;087;999;000;000;2;000;000;019;001;012728;1
51;091;022;000;871;2;000;308;008;001;009150;0
39;032;050;000;863;2;000;466;040;001;003000;1
16;142;153;000;000;2;000;000;008;001;000000;1
36;087;999;000;542;2;000;259;026;001;035580;0
09;022;999;000;000;2;000;000;008;001;000000;1
31;935;999;000;530;2;000;259;039;001;054950;1
29;032;999;000;731;2;000;065;017;001;020618;1
25;900;999;000;592;2;000;243;020;002;017000;0
35;142;999;000;060;2;000;567;029;001;018722;0
47;032;999;000;850;2;000;014;006;001;009000;1
41;210;999;001;060;1;625;567;315;001;025000;0
41;051;999;000;910;2;000;418;008;001;050000;0
30;291;999;291;211;2;000;337;035;037;014500;1
59;032;999;000;641;2;000;434;008;001;009600;1
26;210;999;001;410;1;625;453;315;001;010000;0
27;032;999;000;700;2;000;303;029;001;017000;1
34;291;999;001;471;2;000;804;030;001;028000;0
60;032;999;000;842;2;000;313;008;001;025732;1
02;290;999;290;000;0;000;000;035;001;000000;0
06;032;026;000;000;2;000;000;008;001;000000;0
28;210;999;210;421;2;000;808;008;001;002000;1
30;089;999;000;650;2;000;276;008;001;004568;0
28;200;999;200;000;1;625;000;008;004;000000;1
33;142;999;000;992;2;000;909;006;001;001000;1
29;920;032;000;641;2;000;435;008;001;007600;1
01;999;999;000;000;0;000;000;048;001;000000;1
07;022;032;000;000;2;000;000;006;001;000000;1
09;032;999;000;000;2;000;000;008;001;000000;1
30;032;920;000;442;2;000;453;008;001;031000;0
29;050;051;000;842;2;000;157;139;001;016000;0
03;999;999;000;000;0;000;000;053;001;000000;1
36;032;050;000;172;2;000;734;012;001;029000;0
27;999;999;000;711;2;000;375;008;001;032000;1
40;022;087;000;670;2;000;444;042;001;004000;1
02;026;920;000;000;0;000;000;008;001;000000;1
73;999;999;000;000;2;000;000;040;001;017600;0
01;148;144;000;000;0;000;000;008;001;000000;0
42;142;999;000;810;2;000;434;035;001;010000;1
45;032;999;000;832;2;000;015;031;001;036000;0
00;050;999;000;000;0;000;000;020;001;000000;1
44;022;999;000;841;2;000;178;020;001;126000;0
66;022;999;000;711;2;000;243;008;001;019506;0
12;032;022;000;000;2;000;000;008;001;000000;0
37;050;022;000;421;2;000;226;021;001;052000;0
03;032;999;000;000;0;000;000;001;001;000000;1
09;999;999;000;000;2;000;000;008;001;000000;1
31;032;999;000;712;2;000;022;020;001;055000;0
06;939;999;000;000;2;000;000;110;001;000000;0
64;097;999;000;711;2;000;337;008;001;024153;1
40;050;022;000;441;2;000;327;008;001;026000;1
70;032;999;000;172;2;000;337;020;001;004100;1
33;082;999;000;841;2;000;178;056;001;054000;0
31;210;999;001;601;2;000;243;008;001;029005;0
60;032;022;000;891;2;000;075;025;001;075500;0
52;999;999;000;712;2;000;313;026;001;012000;1
24;210;999;001;761;2;000;407;006;001;008400;1
04;032;050;000;000;0;000;000;006;026;000000;1
00;032;022;000;000;0;000;000;048;001;000000;1
40;022;999;000;410;2;000;359;017;001;024309;1
20;050;999;000;450;2;000;505;034;001;003699;0
58;022;097;000;710;2;000;022;008;001;013800;0
40;032;051;000;741;2;000;313;030;001;000000;1
03;022;999;000;000;0;000;000;008;001;000000;0
33;032;999;000;863;2;000;466;026;001;002845;1
49;032;026;000;623;2;000;264;008;001;001490;1
56;032;999;000;372;2;000;022;017;001;059000;0
23;087;999;000;633;2;000;059;008;001;008522;0
57;939;999;000;662;2;000;739;031;001;021000;1
85;032;999;000;000;2;000;000;055;001;008400;1
11;022;032;000;000;2;000;000;008;001;000000;1
10;999;999;000;000;2;000;000;008;001;000000;0
07;022;032;000;000;2;000;000;008;001;000000;1
01;999;999;000;000;0;000;000;008;001;000000;1
45;032;022;000;540;2;000;243;021;001;073321;0
77;087;999;000;000;2;000;000;038;001;011341;1
34;032;026;000;441;2;000;022;008;001;016000;1
46;032;999;000;700;2;000;025;041;001;039000;0
38;045;032;000;691;2;000;276;027;001;004700;1
35;032;999;000;842;2;000;155;017;001;012561;1
30;032;999;000;362;2;000;064;008;001;007100;1
14;999;999;000;000;2;000;000;008;001;000000;1
31;935;999;000;771;2;000;667;019;001;000400;1
23;032;999;000;840;2;000;022;008;001;020114;1
23;032;999;000;362;2;000;213;035;001;038000;0
73;091;999;000;000;2;000;000;011;001;054042;0
28;051;153;000;871;2;000;308;008;001;017000;1
39;032;999;000;060;2;000;573;006;001;014000;0
37;999;999;000;410;2;000;883;030;001;000000;0
10;032;022;000;000;2;000;000;008;001;000000;1
34;032;999;000;652;2;000;274;019;001;027427;0
48;032;082;000;830;2;000;167;027;001;066000;1
06;999;999;000;000;2;000;000;008;001;000000;1
41;022;050;000;120;2;000;628;051;001;060012;0
17;920;999;000;641;2;000;443;008;001;000000;1
69;087;020;000;850;2;000;025;017;001;057247;0
32;022;032;000;892;2;000;077;034;001;030400;0
18;032;022;000;831;2;000;205;008;001;002600;1
52;291;999;001;000;1;625;000;008;037;004667;0
54;022;999;000;612;2;000;263;029;001;020800;0
06;032;022;000;000;2;000;000;008;001;000000;0
41;051;022;000;380;2;000;376;029;001;022100;1
32;032;111;000;171;2;000;195;036;001;023000;1
21;032;999;000;270;2;000;804;048;001;003000;0
01;032;153;000;000;0;000;000;008;001;000000;1
21;050;022;000;591;2;000;276;008;001;002500;1
31;032;082;000;450;2;000;213;017;001;036500;0
47;142;999;000;760;2;000;668;038;001;008000;0
20;032;999;000;741;2;000;022;008;001;000000;0
60;022;111;000;870;2;000;468;038;001;000000;0
48;032;999;000;711;2;000;313;008;001;015000;1
48;050;999;000;892;2;000;056;008;001;044412;0
40;050;920;000;270;2;000;363;008;001;024200;0
03;999;999;000;000;0;000;000;008;001;000000;0
